Hash	Adds	K Hash	Path
M161f5ecee0	86	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w205c48ae-001.exp
Ma61a86235b	87	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w209c48ae-001.exp
M0c632abe56	86	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w211c48ae-000.exp
Ma06b31e0a3	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w213c23ci-000.exp
Md80e76d80c	88	Kcf4f9b0683	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w213c34ef-000.exp
M4a9879ee90	90	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w213c48ae-000.exp
M5414072754	88	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w213c48ae-001.exp
M597c7c1ab0	88	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w219c48ae-000.exp
M7767c83bbe	92	K98c04fba6b	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w221c238h-000.exp
Me5b67d6a65	90	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w221c23ci-000.exp
M975eea0b6a	92	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w221c48ae-000.exp
M753d55fcf6	89	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w223c48ae-001.exp
M6dae2e0916	91	K992fc077a4	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w225c347g-000.exp
M6147f5924d	91	K72bbb775d8	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w225c34aj-000.exp
M1c16f5ae33	93	K431981c73c	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w227c34aj-000.exp
M717a9c6eb5	93	K3046dd5133	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w227c35eg-000.exp
M6746c62eba	94	K3046dd5133	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z31+z29+z27/i18w229c235e-000.exp
Mb5f777ca20	78	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w185c23ci-000.exp
M845369f1a9	80	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w189c23ci-000.exp
Mdd2e4191d9	80	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w193c23ci-000.exp
M351a08187d	82	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w193c23ci-001.exp
Mcec38f2f55	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w197c23ci-000.exp
Mc1d7b5472b	82	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w197c23ci-001.exp
M239ba707fb	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w197c23ci-002.exp
Maeeb37fadc	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w201c23ci-000.exp
M18af344b0e	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w201c23ci-001.exp
M4ed4dff0ae	82	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w201c23ci-005.exp
M427771989b	82	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w201c23ci-006.exp
M31985a58d8	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-000.exp
Md397d13075	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-001.exp
M1cf96136af	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-002.exp
Mb280130baf	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-004.exp
Md00689f235	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-005.exp
M8d66b814b0	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-006.exp
M8c0c697a73	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w205c23ci-007.exp
M6f6d0f8d3f	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w209c23ci-000.exp
Mb58fd9fe42	86	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w209c23ci-002.exp
Mc3fd4c906b	85	K3046dd5133	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w211c346e-000.exp
Mce2b9c7260	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-000.exp
M208a7df68d	90	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-001.exp
M62d2f21888	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-004.exp
Mdf84cbab70	90	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-005.exp
Mfb0fbdb87f	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-006.exp
Ma6b82b925c	90	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-007.exp
M6af501c4df	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-008.exp
M26514c9248	88	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w213c23ci-009.exp
Ma2ecaf076a	89	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w219c28aj-000.exp
Mc62d3f0865	92	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w221c23ci-000.exp
M1eb6499b21	92	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w221c23ci-002.exp
M59cd886c47	92	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w221c23ci-003.exp
M0b782c0a14	92	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w221c23ci-004.exp
M593d72a5cb	92	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w221c23ci-005.exp
M147ed4f262	94	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w229c23ci-000.exp
M35ccce7afe	94	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w229c23ci-001.exp
M948a49bf0b	94	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w229c23ci-002.exp
M3fafe1912e	94	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w229c23ci-004.exp
M1f7283e800	94	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w229c23ci-005.exp
Mfb6bf61283	96	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w237c23ci-000.exp
M6586f33ef9	96	Kcf4f9b0683	mm-solutions/heule-canonical/18x2+51x+4y6+6y4+13y3+z32+z28+z27/i19w237c34ef-000.exp
Meffc7db950	84	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+3z29/i21w209c23ci-000.exp
M12ed5ca459	85	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+3z29/i21w209c23ci-001.exp
M80fb4710dd	89	K37d896ce4f	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+3z29/i21w217c23ci-000.exp
M66953ec7c5	88	Kac65f87215	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+3z29/i21w217c356e-000.exp
Mf9626c5c96	91	K431981c73c	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+3z29/i21w225c34aj-000.exp
Mb06e650f3d	92	Kcf4f9b0683	mm-solutions/heule-canonical/18x2+51x+4y6+y5+4y4+14y3+z31+2z28/i23w227c34ef-000.exp
Me5fd8a1b8c	79	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w195c23ci-000.exp
M2abb5a7a96	80	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w197c239i-000.exp
M3e449cc216	81	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w199c238h-000.exp
M0a30ec7d63	81	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w199c48ah-000.exp
M4dcae428b4	82	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w201c48ae-000.exp
M7a2d04129d	83	Kdafda2915b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w203c389h-000.exp
M2b2a8a9dfc	83	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w203c49ai-000.exp
M4deeebac83	84	Ka624a77c4e	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w205c238h-000.exp
Md32650617a	84	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w205c247g-000.exp
Mc9379af14f	84	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w205c247g-001.exp
M3a557a4b30	84	K12fc70e8df	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w205c37gj-000.exp
M3e2935ef55	85	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w207c247g-001.exp
M1f5f90684f	86	K72bbb775d8	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w209c34aj-000.exp
Md9da531edc	86	Kcf4f9b0683	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w209c34ef-000.exp
Md6a6f51759	87	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w211c247g-000.exp
M083cd7094b	89	K3046dd5133	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w213c346f-000.exp
M0c7ad531f8	88	K992fc077a4	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w213c347e-000.exp
M5dff0ae4b4	88	Ka624a77c4e	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w213c35eh-000.exp
Mbff5642575	89	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w213c48ae-000.exp
M5bb506f609	88	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w213c48ae-001.exp
Ma77c90d561	89	K431981c73c	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w215c34aj-000.exp
Mfcf9c47776	90	K4831b95bcd	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w217c26fi-000.exp
M3bea10247a	91	K3046dd5133	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w217c346f-000.exp
M84cf7f3d7e	92	K3046dd5133	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w217c346f-001.exp
Mc87eac2fdc	90	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c23ci-000.exp
Mdc5047cff2	92	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c23ci-001.exp
M0ffaf98b56	93	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c356e-000.exp
M6eac386cba	94	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c356h-000.exp
M737de6e17e	92	K6895940d07	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c38hj-000.exp
M9068b17d2d	93	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w221c48ae-000.exp
M1b771b0ac3	96	Ka624a77c4e	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w225c238h-000.exp
M80a434b4fb	96	K431981c73c	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w225c389h-000.exp
M69f0e1a005	94	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w227c356h-000.exp
M7ff9d9b820	98	K6895940d07	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w233c48ah-000.exp
M47e13c781b	99	K7ffa7db39f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+2z30+z28/i26w239c346d-000.exp
Mc3734a2c25	81	Ka624a77c4e	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w201c238h-000.exp
Mfab5235dee	83	K4831b95bcd	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w205c23fg-000.exp
M2733334e52	84	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w205c247g-000.exp
M791e0ec171	85	K7ffa7db39f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w207c346d-000.exp
M8561d3af0f	86	K12fc70e8df	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w207c367g-000.exp
M0c0ce72261	88	K4831b95bcd	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w211c26fi-000.exp
M1fba67e50c	88	K992fc077a4	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w211c347g-000.exp
M52d12c471b	89	Kdafda2915b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w211c34dj-000.exp
M6d19e0a655	87	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w213c356h-000.exp
M4aff069ad5	88	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w213c48ae-000.exp
Mdfbf485550	90	Kcf4f9b0683	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w215c235e-000.exp
M2da4982feb	90	K4831b95bcd	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w215c23fg-000.exp
M6e3db5c391	89	K992fc077a4	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w215c347g-000.exp
Mcf43f3c504	89	K431981c73c	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w215c34aj-000.exp
Mcd6681ec28	90	K559946bfc2	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w215c46ef-000.exp
Mf69fea992c	88	K992fc077a4	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w217c347g-000.exp
M7ac5f3792b	91	Kdafda2915b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w219c46dj-000.exp
Mbda8212131	90	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w219c48ae-000.exp
Mf039cbad6b	93	K6895940d07	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w219c48ah-000.exp
Mfd9d021368	91	K45911591b5	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w219c48ah-001.exp
M70573739d0	92	K8e6900a483	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w223c38eh-000.exp
Ma528d19be7	94	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w223c48ae-000.exp
M6eec0d556a	96	K98c04fba6b	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w227c239i-000.exp
M6ebc1277f4	94	K72bbb775d8	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w229c34aj-000.exp
M6b11a5150d	95	K72bbb775d8	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w229c34aj-001.exp
M7b83d90c7a	97	K431981c73c	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z30+2z29/i27w231c389e-000.exp
M85d1d41527	76	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w181c23ci-000.exp
Mcceda4d9e0	77	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w183c23ci-000.exp
M3b767f0481	75	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w183c23ci-001.exp
M9c6a1487c7	78	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w185c23ci-000.exp
Madfca1aa6b	78	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w185c23ci-001.exp
Me5559702ff	77	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w187c23ci-000.exp
M253a4e1f94	77	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w187c23ci-001.exp
Me26ad98487	80	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w187c23ci-002.exp
M575af85a4d	79	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w187c23ci-003.exp
M6f045b2bad	77	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w187c48ae-000.exp
M8c7351a2c7	80	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w189c23ci-000.exp
M6b8f0df5cc	80	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w189c23ci-001.exp
Mb973b28335	78	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w189c48ae-000.exp
M3f02bbf174	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-000.exp
M4f3d4ca634	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-001.exp
M74da55d22e	79	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-002.exp
M1537989ec6	79	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-004.exp
Mce3961dbb2	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-005.exp
M1a098e66b0	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-006.exp
M1c9d553471	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-008.exp
M67524d65ab	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w191c23ci-009.exp
Mc12f4a1b4e	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w193c23ci-000.exp
M9b1f53898e	80	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w193c23ci-001.exp
Md479176971	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w193c23ci-002.exp
M25577edd18	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w193c23ci-003.exp
M1428f394ee	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w193c23ci-005.exp
M3e0fcc5949	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-000.exp
M5c1b6f9529	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-001.exp
M0ff03a72c2	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-002.exp
Mcaa5a94607	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-005.exp
Mda5e1302fc	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-006.exp
Md31c85c56e	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-007.exp
M9bf4f6ff16	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-008.exp
Ma78faf4a80	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c23ci-009.exp
M0e03063551	81	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c48ae-000.exp
M5c99088619	82	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c48ae-001.exp
M153d325c8c	81	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w195c48ae-002.exp
Mb4361f0468	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c23ci-000.exp
M31ce25a329	82	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c23ci-001.exp
Mcb7db87cdc	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c23ci-002.exp
M7d24f1bda0	82	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c48ae-000.exp
Md96be4d156	82	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c48ae-001.exp
M270f923081	82	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w197c48ae-002.exp
M08dacd7262	86	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-000.exp
Ma7d4697ef1	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-001.exp
M11b603912f	81	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-003.exp
M5f8cefc365	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-005.exp
Mcf9edabb2e	86	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-007.exp
M81e72ba30c	85	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-008.exp
M2748bb4e19	86	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-010.exp
M0d84a3915e	83	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-012.exp
M8b48b1eedb	85	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-013.exp
Mab3ee55c4c	85	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c23ci-014.exp
M48d935b2db	81	K3046dd5133	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c35eg-000.exp
Mc4c61617fb	83	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c48ae-000.exp
Mc5e9b4478e	83	Kac65f87215	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w199c48ae-001.exp
M4bb90b89f6	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w201c23ci-000.exp
M29fc954010	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w201c23ci-002.exp
M650e346417	84	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w201c23ci-003.exp
Mdd6600b51f	86	K37d896ce4f	mm-solutions/heule-canonical/19x2+50x+4y6+7y4+12y3+z31+z29+z28/i28w201c23ci-004.exp
